provider,account_number,monthly_amount,payment_status,user_id,payment_history
Air Selangor,36877398,170.28,Paid,16b7627c-cd36-466c-b0dc-90ace4d33fc3,"[{""month"": ""2024-11"", ""amount"": 402.89, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 474.36, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 264.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 418.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 405.04, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 406.69, ""status"": ""Paid""}]"
Time Internet,7270281,212.03,Paid,16b7627c-cd36-466c-b0dc-90ace4d33fc3,"[{""month"": ""2024-11"", ""amount"": 214.45, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 251.08, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 119.85, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 150.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 474.61, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 192.95, ""status"": ""Paid""}]"
Tenaga Nasional,72517170,143.32,Paid,e81461da-4d99-44fe-9f18-e259da8a0328,"[{""month"": ""2024-11"", ""amount"": 427.95, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 197.52, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 245.64, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 487.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 377.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 457.47, ""status"": ""Paid""}]"
Time Internet,40566966,65.38,Paid,e81461da-4d99-44fe-9f18-e259da8a0328,"[{""month"": ""2024-11"", ""amount"": 484.42, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 332.91, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 205.79, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 245.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 264.46, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 307.52, ""status"": ""Pending""}]"
Indah Water,77497738,167.56,Paid,e81461da-4d99-44fe-9f18-e259da8a0328,"[{""month"": ""2024-11"", ""amount"": 266.47, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 435.63, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 309.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 305.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 372.51, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 382.23, ""status"": ""Paid""}]"
Unifi,70899684,113.52,Paid,b7b0e2f5-40b6-402d-b515-a58ca43439be,"[{""month"": ""2024-11"", ""amount"": 403.2, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 471.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 130.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 392.35, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 237.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 267.52, ""status"": ""Paid""}]"
Time Internet,25274226,172.2,Paid,b7b0e2f5-40b6-402d-b515-a58ca43439be,"[{""month"": ""2024-11"", ""amount"": 390.19, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 451.17, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 94.81, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 348.66, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 93.58, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 161.54, ""status"": ""Paid""}]"
Maxis,61779868,193.66,Pending,00602000-b67b-4d7c-8cf7-3fecd320fd04,"[{""month"": ""2024-11"", ""amount"": 112.03, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 284.74, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 315.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 420.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 96.16, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 131.62, ""status"": ""Paid""}]"
Unifi,15699275,62.86,Paid,00602000-b67b-4d7c-8cf7-3fecd320fd04,"[{""month"": ""2024-11"", ""amount"": 318.57, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 111.57, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 243.64, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 64.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 196.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 251.29, ""status"": ""Paid""}]"
Air Selangor,4075040,239.3,Paid,c0f7ec4c-f67a-43c5-bc43-739e957ce369,"[{""month"": ""2024-11"", ""amount"": 336.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 252.08, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 386.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 362.83, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 438.63, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 246.13, ""status"": ""Paid""}]"
Unifi,80995306,88.41,Paid,c0f7ec4c-f67a-43c5-bc43-739e957ce369,"[{""month"": ""2024-11"", ""amount"": 124.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 232.99, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 357.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 78.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 428.62, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 133.7, ""status"": ""Paid""}]"
Air Selangor,63746164,292.34,Paid,c0f7ec4c-f67a-43c5-bc43-739e957ce369,"[{""month"": ""2024-11"", ""amount"": 99.08, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 241.33, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 304.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 344.61, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 72.22, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 225.41, ""status"": ""Paid""}]"
Time Internet,97890999,56.08,Overdue,0538b0bd-8020-4d21-aed6-431c680670b2,"[{""month"": ""2024-11"", ""amount"": 147.57, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 323.64, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 59.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 164.19, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 69.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 296.18, ""status"": ""Paid""}]"
Unifi,90331682,170.79,Overdue,0538b0bd-8020-4d21-aed6-431c680670b2,"[{""month"": ""2024-11"", ""amount"": 144.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 392.21, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 316.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 478.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 278.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 457.4, ""status"": ""Pending""}]"
Tenaga Nasional,84645134,93.17,Paid,0538b0bd-8020-4d21-aed6-431c680670b2,"[{""month"": ""2024-11"", ""amount"": 159.99, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 160.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 442.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 431.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 216.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 190.07, ""status"": ""Paid""}]"
Air Selangor,54910581,74.59,Paid,0538b0bd-8020-4d21-aed6-431c680670b2,"[{""month"": ""2024-11"", ""amount"": 379.91, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 448.5, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 233.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 64.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 252.73, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 430.42, ""status"": ""Paid""}]"
Time Internet,69304793,210.25,Paid,2fce4b3f-40e8-4b89-8003-652fd68c3f30,"[{""month"": ""2024-11"", ""amount"": 60.89, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 223.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 122.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 367.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.55, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 406.97, ""status"": ""Paid""}]"
Unifi,76880136,222.81,Pending,2fce4b3f-40e8-4b89-8003-652fd68c3f30,"[{""month"": ""2024-11"", ""amount"": 478.32, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 367.32, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 314.87, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 174.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 305.65, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 124.98, ""status"": ""Paid""}]"
Unifi,16252289,173.32,Paid,cac414b1-9702-45e5-ba0a-79dc271d1f84,"[{""month"": ""2024-11"", ""amount"": 110.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 224.26, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 499.33, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 419.82, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 54.57, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 271.71, ""status"": ""Paid""}]"
Tenaga Nasional,23279343,73.92,Paid,cac414b1-9702-45e5-ba0a-79dc271d1f84,"[{""month"": ""2024-11"", ""amount"": 444.03, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 263.32, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 120.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 248.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 327.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 130.84, ""status"": ""Paid""}]"
Maxis,93946667,111.31,Paid,cac414b1-9702-45e5-ba0a-79dc271d1f84,"[{""month"": ""2024-11"", ""amount"": 188.45, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 147.19, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 324.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 154.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 335.22, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 210.56, ""status"": ""Paid""}]"
Indah Water,67906737,175.33,Paid,cac414b1-9702-45e5-ba0a-79dc271d1f84,"[{""month"": ""2024-11"", ""amount"": 110.27, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 56.64, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 242.97, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 116.16, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 378.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 159.6, ""status"": ""Paid""}]"
Unifi,77421527,122.23,Paid,857137e9-0e72-4030-93b4-d9600a097088,"[{""month"": ""2024-11"", ""amount"": 432.31, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 85.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 488.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 435.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 105.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 490.23, ""status"": ""Paid""}]"
Maxis,40758444,283.07,Paid,857137e9-0e72-4030-93b4-d9600a097088,"[{""month"": ""2024-11"", ""amount"": 120.41, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 418.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 65.76, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 482.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 290.59, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 148.68, ""status"": ""Paid""}]"
Time Internet,21185855,128.9,Paid,857137e9-0e72-4030-93b4-d9600a097088,"[{""month"": ""2024-11"", ""amount"": 303.43, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 266.62, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 378.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 148.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 148.58, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 223.39, ""status"": ""Paid""}]"
Unifi,97023135,164.53,Paid,857137e9-0e72-4030-93b4-d9600a097088,"[{""month"": ""2024-11"", ""amount"": 358.93, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 194.04, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 480.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 311.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 63.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 382.77, ""status"": ""Paid""}]"
Tenaga Nasional,87887318,98.02,Paid,9b0c924d-1060-45d5-8d67-3637b6a5894b,"[{""month"": ""2024-11"", ""amount"": 489.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 175.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 447.31, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 76.96, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 62.37, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 68.42, ""status"": ""Paid""}]"
Indah Water,96526186,98.47,Paid,9b0c924d-1060-45d5-8d67-3637b6a5894b,"[{""month"": ""2024-11"", ""amount"": 406.17, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 236.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 451.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 422.19, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 104.87, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 294.22, ""status"": ""Paid""}]"
Unifi,47674232,232.0,Paid,9b0c924d-1060-45d5-8d67-3637b6a5894b,"[{""month"": ""2024-11"", ""amount"": 331.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 426.43, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 102.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 418.19, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 141.7, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 335.25, ""status"": ""Paid""}]"
Maxis,30362356,62.29,Pending,832aaeea-117b-4197-b63f-9e993a7bb2a3,"[{""month"": ""2024-11"", ""amount"": 417.81, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 240.4, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 318.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 319.82, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 326.01, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 78.21, ""status"": ""Paid""}]"
Tenaga Nasional,97142759,197.28,Overdue,832aaeea-117b-4197-b63f-9e993a7bb2a3,"[{""month"": ""2024-11"", ""amount"": 434.52, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 473.02, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 328.53, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 443.96, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 367.21, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 486.79, ""status"": ""Paid""}]"
Air Selangor,7779068,95.08,Paid,cfb808e5-2b97-4fa2-a574-42a0a02a1c4d,"[{""month"": ""2024-11"", ""amount"": 272.37, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 314.5, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 256.19, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 267.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 473.18, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 381.73, ""status"": ""Paid""}]"
Tenaga Nasional,74419339,178.04,Paid,cfb808e5-2b97-4fa2-a574-42a0a02a1c4d,"[{""month"": ""2024-11"", ""amount"": 145.74, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 302.59, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 475.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 134.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 223.88, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 478.79, ""status"": ""Paid""}]"
Maxis,90713309,252.52,Paid,cfb808e5-2b97-4fa2-a574-42a0a02a1c4d,"[{""month"": ""2024-11"", ""amount"": 383.51, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 198.4, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 298.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 155.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 111.29, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 388.48, ""status"": ""Paid""}]"
Unifi,67618274,121.81,Paid,cfb808e5-2b97-4fa2-a574-42a0a02a1c4d,"[{""month"": ""2024-11"", ""amount"": 459.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 399.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 433.36, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 57.31, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 198.89, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 119.36, ""status"": ""Paid""}]"
Indah Water,13706309,157.15,Paid,af4a7a14-9171-4472-9fbd-4739da8437b4,"[{""month"": ""2024-11"", ""amount"": 443.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 103.66, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 486.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 455.47, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 171.93, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 307.44, ""status"": ""Paid""}]"
Unifi,80610463,190.02,Paid,af4a7a14-9171-4472-9fbd-4739da8437b4,"[{""month"": ""2024-11"", ""amount"": 421.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 233.23, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 262.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 481.13, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 182.6, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 210.6, ""status"": ""Paid""}]"
Time Internet,64928649,226.61,Paid,af4a7a14-9171-4472-9fbd-4739da8437b4,"[{""month"": ""2024-11"", ""amount"": 254.97, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 227.97, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 191.08, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 447.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 322.93, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 386.07, ""status"": ""Paid""}]"
Air Selangor,35401865,222.29,Paid,4a228af5-1035-4bb0-a1ae-8194d6e6f0fd,"[{""month"": ""2024-11"", ""amount"": 320.39, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 417.94, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 306.02, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 406.85, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 180.16, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 261.58, ""status"": ""Paid""}]"
Air Selangor,72206651,140.61,Paid,4a228af5-1035-4bb0-a1ae-8194d6e6f0fd,"[{""month"": ""2024-11"", ""amount"": 62.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 385.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 322.16, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 182.91, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 287.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 136.82, ""status"": ""Paid""}]"
Tenaga Nasional,99660573,172.13,Paid,4a228af5-1035-4bb0-a1ae-8194d6e6f0fd,"[{""month"": ""2024-11"", ""amount"": 144.73, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 199.94, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 153.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 478.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 449.52, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 364.1, ""status"": ""Paid""}]"
Indah Water,33063723,214.13,Overdue,4a228af5-1035-4bb0-a1ae-8194d6e6f0fd,"[{""month"": ""2024-11"", ""amount"": 139.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 78.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 200.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 379.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 180.02, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 316.3, ""status"": ""Paid""}]"
Time Internet,31930779,193.13,Paid,c7e01a23-d333-46eb-8164-006019665eba,"[{""month"": ""2024-11"", ""amount"": 348.19, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 345.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 227.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 245.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 78.49, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 85.38, ""status"": ""Paid""}]"
